time,x,y,z
39.04,-3.644902,-0.4980518,0.01464086
39.05,-3.639881,-0.5355096,0.01464333
39.06,-3.634485,-0.5729902,0.0146462
39.07,-3.628714,-0.61049,0.01464946
39.08,-3.622568,-0.6480052,0.01465313
39.09,-3.616047,-0.6855321,0.0146572
39.1,-3.609151,-0.723067,0.01466167
39.11,-3.601879,-0.7606062,0.01466654
39.12,-3.594232,-0.7981458,0.01467182
39.13,-3.586209,-0.8356821,0.0146775
39.14,-3.577812,-0.8732114,0.01468359
39.15,-3.569039,-0.9107299,0.01469008
39.16,-3.559891,-0.9482339,0.01469698
39.17,-3.550368,-0.9857194,0.01470429
39.18,-3.540471,-1.023183,0.01471201
39.19,-3.530199,-1.06062,0.01472014
39.2,-3.519553,-1.098028,0.01472868
39.21,-3.508533,-1.135402,0.01473764
39.22,-3.49714,-1.172739,0.01474701
39.23,-3.485373,-1.210035,0.01475679
39.24,-3.473234,-1.247285,0.01476699
39.25,-3.460723,-1.284487,0.01477761
39.26,-3.44784,-1.321637,0.01478864
39.27,-3.434586,-1.358729,0.0148001
39.28,-3.420962,-1.395762,0.01481198
39.29,-3.406968,-1.43273,0.01482428
39.3,-3.392604,-1.469631,0.01483701
39.31,-3.377872,-1.50646,0.01485016
39.32,-3.362772,-1.543213,0.01486374
39.33,-3.347305,-1.579887,0.01487774
39.34,-3.331472,-1.616477,0.01489218
39.35,-3.315274,-1.652981,0.01490705
39.36,-3.298711,-1.689393,0.01492235
39.37,-3.281785,-1.725711,0.01493809
39.38,-3.264496,-1.761931,0.01495426
39.39,-3.246845,-1.798048,0.01497088
39.4,-3.228835,-1.834058,0.01498793
39.41,-3.210464,-1.869959,0.01500542
39.42,-3.191736,-1.905746,0.01502336
39.43,-3.17265,-1.941416,0.01504174
39.44,-3.153209,-1.976964,0.01506057
39.45,-3.133413,-2.012386,0.01507984
39.46,-3.113263,-2.04768,0.01509957
39.47,-3.092762,-2.082841,0.01511975
39.48,-3.071909,-2.117866,0.01514039
39.49,-3.050708,-2.15275,0.01516148
39.5,-3.029158,-2.187489,0.01518303
39.51,-3.007262,-2.222081,0.01520504
39.52,-2.985021,-2.256522,0.01522751
39.53,-2.962437,-2.290807,0.01525045
39.54,-2.93951,-2.324933,0.01527385
39.55,-2.916244,-2.358895,0.01529772
39.56,-2.892639,-2.392692,0.01532207
39.57,-2.868697,-2.426318,0.01534689
39.58,-2.84442,-2.45977,0.01537218
39.59,-2.81981,-2.493044,0.01539795
39.6,-2.794868,-2.526137,0.01542421
39.61,-2.769596,-2.559045,0.01545094
39.62,-2.743997,-2.591764,0.01547816
39.63,-2.718071,-2.62429,0.01550587
39.64,-2.691821,-2.656621,0.01553407
39.65,-2.66525,-2.688752,0.01556276
39.66,-2.638358,-2.72068,0.01559194
39.67,-2.611149,-2.752401,0.01562163
39.68,-2.583623,-2.783911,0.01565181
39.69,-2.555784,-2.815208,0.0156825
39.7,-2.527634,-2.846287,0.01571369
39.71,-2.499174,-2.877144,0.01574539
39.72,-2.470406,-2.907778,0.0157776
39.73,-2.441334,-2.938182,0.01581033
39.74,-2.41196,-2.968356,0.01584357
39.75,-2.382285,-2.998294,0.01587734
39.76,-2.352312,-3.027993,0.01591162
39.77,-2.322044,-3.057451,0.01594643
39.78,-2.291483,-3.086663,0.01598177
39.79,-2.260631,-3.115626,0.01601764
39.8,-2.229492,-3.144337,0.01605404
39.81,-2.198067,-3.172792,0.01609098
39.82,-2.166359,-3.200988,0.01612847
39.83,-2.13437,-3.228922,0.01616649
39.84,-2.102104,-3.25659,0.01620506
39.85,-2.069563,-3.28399,0.01624418
39.86,-2.03675,-3.311117,0.01628386
39.87,-2.003668,-3.337968,0.01632409
39.88,-1.970318,-3.364541,0.01636488
39.89,-1.936705,-3.390831,0.01640624
39.9,-1.902831,-3.416837,0.01644815
39.91,-1.868698,-3.442554,0.01649064
39.92,-1.83431,-3.46798,0.01653371
39.93,-1.79967,-3.493111,0.01657735
39.94,-1.764781,-3.517945,0.01662156
39.95,-1.729645,-3.542478,0.01666637
39.96,-1.694266,-3.566707,0.01671175
39.97,-1.658646,-3.590629,0.01675773
39.98,-1.622789,-3.614241,0.01680431
39.99,-1.586698,-3.637541,0.01685148
40,-1.550376,-3.660524,0.01689925
40.01,-1.513827,-3.683189,0.01694762
40.02,-1.477053,-3.705533,0.01699661
40.03,-1.440057,-3.727552,0.01704621
40.04,-1.402844,-3.749243,0.01709642
40.05,-1.365415,-3.770605,0.01714725
40.06,-1.327776,-3.791633,0.01719871
40.07,-1.289928,-3.812326,0.01725079
40.08,-1.251875,-3.83268,0.0173035
40.09,-1.213621,-3.852693,0.01735685
40.1,-1.17517,-3.872362,0.01741084
40.11,-1.136524,-3.891685,0.01746547
40.12,-1.097687,-3.910659,0.01752075
40.13,-1.058662,-3.92928,0.01757668
40.14,-1.019454,-3.947548,0.01763326
40.15,-0.9800649,-3.965459,0.0176905
40.16,-0.9404994,-3.98301,0.01774841
40.17,-0.9007609,-4.0002,0.01780697
40.18,-0.8608528,-4.017026,0.01786621
40.19,-0.8207789,-4.033484,0.01792613
40.2,-0.7805429,-4.049574,0.01798672
40.21,-0.7401484,-4.065293,0.018048
40.22,-0.6995992,-4.080638,0.01810996
40.23,-0.6588991,-4.095607,0.01817261
40.24,-0.6180518,-4.110197,0.01823596
40.25,-0.5770611,-4.124408,0.01830001
40.26,-0.5359309,-4.138235,0.01836476
40.27,-0.494665,-4.151679,0.01843021
40.28,-0.4532672,-4.164735,0.01849638
40.29,-0.4117415,-4.177402,0.01856326
40.3,-0.3700918,-4.189679,0.01863086
40.31,-0.3283219,-4.201562,0.01869919
40.32,-0.2864358,-4.213051,0.01876824
40.33,-0.2444376,-4.224142,0.01883802
40.34,-0.2023311,-4.234835,0.01890854
40.35,-0.1601204,-4.245128,0.0189798
40.36,-0.1178095,-4.255018,0.0190518
40.37,-0.0754024,-4.264503,0.01912455
40.38,-0.03290324,-4.273583,0.01919805
40.39,0.009683936,-4.282255,0.01927231
40.4,0.05235505,-4.290518,0.01934732
40.41,0.09510597,-4.29837,0.0194231
40.42,0.1379326,-4.305809,0.01949965
40.43,0.1808308,-4.312834,0.01957697
40.44,0.2237963,-4.319443,0.01965506
40.45,0.2668251,-4.325635,0.01973393
40.46,0.309913,-4.331408,0.01981359
40.47,0.3530556,-4.336762,0.01989403
40.48,0.3962489,-4.341694,0.01997526
40.49,0.4394886,-4.346203,0.02005728
40.5,0.4827704,-4.350289,0.0201401
40.51,0.5260901,-4.353949,0.02022372
40.52,0.5694435,-4.357182,0.02030815
40.53,0.6128262,-4.359988,0.02039338
40.54,0.656234,-4.362365,0.02047942
40.55,0.6996625,-4.364313,0.02056628
40.56,0.7431074,-4.365829,0.02065396
40.57,0.7865645,-4.366913,0.02074245
40.58,0.8300294,-4.367565,0.02083177
40.59,0.8734978,-4.367783,0.02092192
40.6,0.9169652,-4.367566,0.0210129
40.61,0.9604274,-4.366913,0.0211047
40.62,1.00388,-4.365825,0.02119735
40.63,1.047318,-4.364299,0.02129083
40.64,1.090739,-4.362335,0.02138515
40.65,1.134136,-4.359933,0.02148031
40.66,1.177506,-4.357092,0.02157632
40.67,1.220845,-4.353811,0.02167317
40.68,1.264147,-4.35009,0.02177088
40.69,1.30741,-4.345929,0.02186943
40.7,1.350627,-4.341326,0.02196884
40.71,1.393795,-4.336281,0.0220691
40.72,1.43691,-4.330795,0.02217021
40.73,1.479966,-4.324866,0.02227219
40.74,1.52296,-4.318495,0.02237502
40.75,1.565887,-4.311681,0.02247871
40.76,1.608743,-4.304424,0.02258326
40.77,1.651523,-4.296724,0.02268867
40.78,1.694222,-4.28858,0.02279494
40.79,1.736837,-4.279993,0.02290208
40.8,1.779362,-4.270963,0.02301007
40.81,1.821794,-4.26149,0.02311893
40.82,1.864128,-4.251573,0.02322864
40.83,1.90636,-4.241214,0.02333922
40.84,1.948484,-4.230411,0.02345066
40.85,1.990498,-4.219166,0.02356295
40.86,2.032395,-4.207478,0.02367611
40.87,2.074172,-4.195348,0.02379012
40.88,2.115825,-4.182776,0.02390498
40.89,2.157348,-4.169763,0.02402069
40.9,2.198738,-4.156308,0.02413726
40.91,2.23999,-4.142413,0.02425467
40.92,2.2811,-4.128078,0.02437293
40.93,2.322063,-4.113304,0.02449203
40.94,2.362875,-4.098091,0.02461196
40.95,2.403531,-4.082439,0.02473273
40.96,2.444027,-4.06635,0.02485433
40.97,2.484359,-4.049824,0.02497676
40.98,2.524523,-4.032862,0.0251
40.99,2.564513,-4.015465,0.02522407
41,2.604326,-3.997634,0.02534894
41.01,2.643957,-3.97937,0.02547461
41.02,2.683403,-3.960673,0.02560109
41.03,2.722657,-3.941545,0.02572835
41.04,2.761717,-3.921986,0.02585641
41.05,2.800578,-3.901999,0.02598523
41.06,2.839236,-3.881583,0.02611483
41.07,2.877686,-3.860741,0.02624519
41.08,2.915925,-3.839473,0.0263763
41.09,2.953947,-3.81778,0.02650815
41.1,2.991749,-3.795665,0.02664074
41.11,3.029326,-3.773129,0.02677405
41.12,3.066674,-3.750172,0.02690807
41.13,3.10379,-3.726796,0.0270428
41.14,3.140668,-3.703004,0.02717821
41.15,3.177305,-3.678796,0.0273143
41.16,3.213696,-3.654173,0.02745106
41.17,3.249838,-3.629139,0.02758847
41.18,3.285726,-3.603694,0.02772653
41.19,3.321356,-3.57784,0.0278652
41.2,3.356724,-3.551579,0.02800449
41.21,3.391826,-3.524912,0.02814436
41.22,3.426658,-3.497842,0.02828482
41.23,3.461216,-3.470371,0.02842584
41.24,3.495496,-3.4425,0.02856741
41.25,3.529493,-3.414232,0.0287095
41.26,3.563205,-3.385568,0.0288521
41.27,3.596626,-3.356511,0.02899519
41.28,3.629754,-3.327062,0.02913875
41.29,3.662584,-3.297225,0.02928277
41.3,3.695111,-3.267,0.02942721
41.31,3.727334,-3.236391,0.02957205
41.32,3.759247,-3.2054,0.02971729
41.33,3.790846,-3.174029,0.02986288
41.34,3.822129,-3.14228,0.03000881
41.35,3.85309,-3.110156,0.03015506
41.36,3.883727,-3.077659,0.0303016
41.37,3.914036,-3.044793,0.03044839
41.38,3.944013,-3.011559,0.03059543
41.39,3.973654,-2.97796,0.03074267
41.4,4.002956,-2.943998,0.0308901
41.41,4.031915,-2.909677,0.03103768
41.42,4.060528,-2.875,0.03118538
41.43,4.08879,-2.839968,0.03133318
41.44,4.116699,-2.804585,0.03148103
41.45,4.144251,-2.768853,0.03162892
41.46,4.171443,-2.732776,0.0317768
41.47,4.19827,-2.696356,0.03192465
41.48,4.22473,-2.659597,0.03207243
41.49,4.250819,-2.622501,0.0322201
41.5,4.276535,-2.585072,0.03236763
41.51,4.301872,-2.547312,0.03251499
41.52,4.326829,-2.509225,0.03266213
41.53,4.351403,-2.470813,0.03280902
41.54,4.375588,-2.432081,0.03295562
41.55,4.399384,-2.393031,0.03310188
41.56,4.422786,-2.353666,0.03324778
41.57,4.445791,-2.313991,0.03339327
41.58,4.468397,-2.274008,0.0335383
41.59,4.4906,-2.23372,0.03368284
41.6,4.512397,-2.193132,0.03382684
41.61,4.533785,-2.152246,0.03397026
41.62,4.554761,-2.111066,0.03411305
41.63,4.575323,-2.069596,0.03425517
41.64,4.595467,-2.027839,0.03439657
41.65,4.615191,-1.985799,0.03453721
41.66,4.634491,-1.94348,0.03467703
41.67,4.653366,-1.900885,0.034816
41.68,4.671812,-1.858017,0.03495405
41.69,4.689826,-1.814882,0.03509114
41.7,4.707407,-1.771482,0.03522723
41.71,4.724551,-1.727821,0.03536226
41.72,4.741255,-1.683903,0.03549618
41.73,4.757518,-1.639733,0.03562893
41.74,4.773336,-1.595313,0.03576048
41.75,4.788708,-1.550648,0.03589076
41.76,4.803631,-1.505743,0.03601972
41.77,4.818102,-1.4606,0.0361473
41.78,4.832119,-1.415225,0.03627347
41.79,4.84568,-1.36962,0.03639815
41.8,4.858783,-1.323791,0.03652129
41.81,4.871425,-1.277741,0.03664285
41.82,4.883604,-1.231475,0.03676276
41.83,4.895318,-1.184996,0.03688097
41.84,4.906566,-1.13831,0.03699743
41.85,4.917344,-1.09142,0.03711208
41.86,4.927651,-1.04433,0.03722485
41.87,4.937485,-0.9970453,0.03733571
41.88,4.946845,-0.9495699,0.03744458
41.89,4.955727,-0.9019082,0.03755142
41.9,4.964131,-0.8540645,0.03765617
41.91,4.972055,-0.8060433,0.03775877
41.92,4.979496,-0.757849,0.03785917
41.93,4.986454,-0.7094862,0.03795731
41.94,4.992926,-0.6609594,0.03805314
41.95,4.998912,-0.6122731,0.0381466
41.96,5.004408,-0.5634318,0.03823763
41.97,5.009415,-0.5144402,0.03832619
41.98,5.01393,-0.4653028,0.03841221
41.99,5.017952,-0.4160243,0.03849565
42,5.02148,-0.3666094,0.03857645
42.01,5.024513,-0.3170627,0.03865456
42.02,5.027048,-0.267389,0.03872993
42.03,5.029085,-0.2175929,0.0388025
42.04,5.030623,-0.1676792,0.03887223
42.05,5.031661,-0.1176527,0.03893907
42.06,5.032197,-0.06751822,0.03900297
42.07,5.032231,-0.01728047,0.03906387
42.08,5.031761,0.03305567,0.03912175
42.09,5.030787,0.08348536,0.03917654
42.1,5.029308,0.1340037,0.0392282
42.11,5.027322,0.1846059,0.0392767
42.12,5.02483,0.235287,0.03932198
42.13,5.02183,0.286042,0.03936401
42.14,5.018322,0.3368661,0.03940275
42.15,5.014304,0.3877542,0.03943816
42.16,5.009778,0.4387015,0.03947021
42.17,5.004741,0.4897029,0.03949885
42.18,4.999193,0.5407535,0.03952406
42.19,4.993135,0.5918481,0.03954579
42.2,4.986565,0.6429819,0.03956404
42.21,4.979484,0.6941497,0.03957875
42.22,4.971891,0.7453465,0.03958991
42.23,4.963785,0.7965672,0.0395975
42.24,4.955167,0.8478068,0.03960148
42.25,4.946037,0.8990601,0.03960183
42.26,4.936394,0.950322,0.03959855
42.27,4.926239,1.001588,0.0395916
42.28,4.915571,1.052851,0.03958097
42.29,4.90439,1.104109,0.03956666
42.3,4.892697,1.155354,0.03954865
42.31,4.880492,1.206582,0.03952692
42.32,4.867775,1.257788,0.03950148
42.33,4.854546,1.308967,0.03947231
42.34,4.840806,1.360113,0.03943942
42.35,4.826555,1.411222,0.0394028
42.36,4.811794,1.462288,0.03936245
42.37,4.796523,1.513305,0.03931839
42.38,4.780742,1.56427,0.03927061
42.39,4.764452,1.615176,0.03921912
42.4,4.747654,1.666018,0.03916394
42.41,4.730349,1.716791,0.03910508
42.42,4.712536,1.76749,0.03904254
42.43,4.694218,1.81811,0.03897636
42.44,4.675395,1.868645,0.03890655
42.45,4.656067,1.919091,0.03883313
42.46,4.636237,1.969441,0.03875613
42.47,4.615904,2.019691,0.03867557
42.48,4.59507,2.069836,0.03859148
42.49,4.573736,2.11987,0.03850389
42.5,4.551903,2.169789,0.03841284
42.51,4.529572,2.219586,0.03831837
42.52,4.506745,2.269257,0.0382205
42.53,4.483423,2.318796,0.03811928
42.54,4.459607,2.368199,0.03801475
42.55,4.435299,2.417459,0.03790696
42.56,4.4105,2.466573,0.03779595
42.57,4.385212,2.515534,0.03768177
42.58,4.359437,2.564337,0.03756447
42.59,4.333175,2.612978,0.03744409
42.6,4.306429,2.661451,0.0373207
42.61,4.2792,2.709751,0.03719435
42.62,4.25149,2.757872,0.03706509
42.63,4.223302,2.80581,0.03693299
42.64,4.194636,2.85356,0.0367981
42.65,4.165495,2.901116,0.03666048
42.66,4.135881,2.948473,0.0365202
42.67,4.105796,2.995625,0.03637733
42.68,4.075242,3.042569,0.03623192
42.69,4.044221,3.089299,0.03608404
42.7,4.012735,3.135809,0.03593377
42.71,3.980787,3.182095,0.03578117
42.72,3.948378,3.228152,0.0356263
42.73,3.915512,3.273974,0.03546925
42.74,3.88219,3.319556,0.03531008
42.75,3.848416,3.364894,0.03514887
42.76,3.81419,3.409982,0.03498568
42.77,3.779517,3.454816,0.0348206
42.78,3.744398,3.49939,0.03465369
42.79,3.708837,3.5437,0.03448503
42.8,3.672836,3.58774,0.03431469
42.81,3.636397,3.631506,0.03414276
42.82,3.599524,3.674993,0.0339693
42.83,3.562219,3.718195,0.03379439
42.84,3.524485,3.761108,0.03361811
42.85,3.486325,3.803727,0.03344052
42.86,3.447742,3.846048,0.03326172
42.87,3.40874,3.888065,0.03308176
42.88,3.369321,3.929773,0.03290073
42.89,3.329487,3.971169,0.0327187
42.9,3.289244,4.012246,0.03253575
42.91,3.248593,4.053001,0.03235194
42.92,3.207538,4.093428,0.03216735
42.93,3.166082,4.133524,0.03198205
42.94,3.124229,4.173283,0.03179612
42.95,3.081982,4.2127,0.03160962
42.96,3.039344,4.251772,0.03142262
42.97,2.996319,4.290492,0.0312352
42.98,2.95291,4.328858,0.03104742
42.99,2.909122,4.366865,0.03085934
43,2.864957,4.404507,0.03067104
43.01,2.82042,4.44178,0.03048258
43.02,2.775513,4.478681,0.03029402
43.03,2.730241,4.515204,0.03010543
43.04,2.684608,4.551345,0.02991686
43.05,2.638618,4.5871,0.02972838
43.06,2.592273,4.622464,0.02954004
43.07,2.545579,4.657434,0.0293519
43.08,2.498539,4.692004,0.02916403
43.09,2.451157,4.726171,0.02897647
43.1,2.403437,4.759931,0.02878927
43.11,2.355384,4.793278,0.02860249
43.12,2.307001,4.82621,0.02841618
43.13,2.258293,4.858722,0.02823039
43.14,2.209263,4.890809,0.02804517
43.15,2.159917,4.922469,0.02786056
43.16,2.110258,4.953696,0.0276766
43.17,2.060291,4.984488,0.02749335
43.18,2.01002,5.014839,0.02731083
43.19,1.959449,5.044746,0.0271291
43.2,1.908584,5.074205,0.02694819
43.21,1.857428,5.103213,0.02676813
43.22,1.805986,5.131766,0.02658897
43.23,1.754262,5.159859,0.02641074
43.24,1.702262,5.187489,0.02623346
43.25,1.649989,5.214653,0.02605718
43.26,1.597449,5.241346,0.02588192
43.27,1.544646,5.267566,0.02570771
43.28,1.491585,5.293308,0.02553457
43.29,1.438271,5.31857,0.02536254
43.3,1.384708,5.343347,0.02519164
43.31,1.330902,5.367636,0.02502188
43.32,1.276857,5.391434,0.0248533
43.33,1.222578,5.414738,0.02468591
43.34,1.16807,5.437544,0.02451973
43.35,1.113338,5.459848,0.02435478
43.36,1.058388,5.481649,0.02419108
43.37,1.003223,5.502942,0.02402864
43.38,0.9478499,5.523724,0.02386748
43.39,0.892273,5.543993,0.02370761
43.4,0.8364976,5.563744,0.02354904
43.41,0.7805289,5.582976,0.02339178
43.42,0.724372,5.601686,0.02323584
43.43,0.6680322,5.61987,0.02308124
43.44,0.6115147,5.637525,0.02292798
43.45,0.5548249,5.654649,0.02277606
43.46,0.497968,5.671239,0.0226255
43.47,0.4409494,5.687293,0.0224763
43.48,0.3837744,5.702807,0.02232846
43.49,0.3264485,5.717778,0.02218199
43.5,0.268977,5.732206,0.02203689
43.51,0.2113655,5.746086,0.02189316
43.52,0.1536193,5.759417,0.02175081
43.53,0.09574394,5.772195,0.02160983
43.54,0.03774501,5.784419,0.02147022
43.55,-0.020372,5.796087,0.02133199
43.56,-0.07860152,5.807196,0.02119513
43.57,-0.136938,5.817743,0.02105964
43.58,-0.1953757,5.827727,0.02092552
43.59,-0.2539091,5.837146,0.02079277
43.6,-0.3125326,5.845997,0.02066138
43.61,-0.3712404,5.854278,0.02053135
43.62,-0.4300269,5.861989,0.02040267
43.63,-0.4888863,5.869125,0.02027534
43.64,-0.547813,5.875687,0.02014935
43.65,-0.6068011,5.881671,0.0200247
43.66,-0.665845,5.887077,0.01990139
43.67,-0.7249387,5.891902,0.0197794
43.68,-0.7840767,5.896145,0.01965873
43.69,-0.8432529,5.899804,0.01953937
43.7,-0.9024616,5.902879,0.01942132
43.71,-0.9616969,5.905366,0.01930457
43.72,-1.020953,5.907266,0.0191891
43.73,-1.080224,5.908576,0.01907492
43.74,-1.139504,5.909295,0.01896201
43.75,-1.198787,5.909423,0.01885037
43.76,-1.258068,5.908957,0.01873998
43.77,-1.317339,5.907897,0.01863085
43.78,-1.376596,5.906241,0.01852295
43.79,-1.435832,5.903989,0.01841628
43.8,-1.495042,5.90114,0.01831083
43.81,-1.55422,5.897693,0.0182066
43.82,-1.613358,5.893646,0.01810357
43.83,-1.672453,5.889,0.01800173
43.84,-1.731496,5.883753,0.01790108
43.85,-1.790484,5.877905,0.0178016
43.86,-1.849408,5.871455,0.01770329
43.87,-1.908265,5.864402,0.01760613
43.88,-1.967047,5.856747,0.01751012
43.89,-2.025748,5.848488,0.01741524
43.9,-2.084363,5.839626,0.01732149
43.91,-2.142885,5.830159,0.01722885
43.92,-2.201308,5.820089,0.01713732
43.93,-2.259627,5.809414,0.01704689
43.94,-2.317836,5.798134,0.01695755
43.95,-2.375927,5.786249,0.01686928
43.96,-2.433896,5.77376,0.01678209
43.97,-2.491736,5.760666,0.01669595
43.98,-2.549441,5.746968,0.01661086
43.99,-2.607006,5.732666,0.0165268
44,-2.664423,5.717759,0.01644378
44.01,-2.721688,5.702248,0.01636178
44.02,-2.778793,5.686134,0.01628079
44.03,-2.835734,5.669417,0.0162008
44.04,-2.892504,5.652097,0.0161218
44.05,-2.949096,5.634176,0.01604379
44.06,-3.005506,5.615652,0.01596675
44.07,-3.061727,5.596528,0.01589067
44.08,-3.117752,5.576804,0.01581555
44.09,-3.173577,5.556481,0.01574138
44.1,-3.229195,5.535559,0.01566814
44.11,-3.2846,5.514039,0.01559584
44.12,-3.339786,5.491923,0.01552445
44.13,-3.394747,5.469212,0.01545398
44.14,-3.449477,5.445906,0.01538441
44.15,-3.50397,5.422006,0.01531573
44.16,-3.558221,5.397515,0.01524794
44.17,-3.612224,5.372432,0.01518103
44.18,-3.665972,5.34676,0.01511499
44.19,-3.719459,5.3205,0.01504981
44.2,-3.772681,5.293654,0.01498548
44.21,-3.82563,5.266222,0.014922
44.22,-3.878302,5.238207,0.01485936
44.23,-3.930689,5.209609,0.01479754
44.24,-3.982788,5.180432,0.01473655
44.25,-4.034591,5.150676,0.01467638
44.26,-4.086093,5.120343,0.01461701
44.27,-4.137288,5.089436,0.01455845
44.28,-4.188171,5.057956,0.01450067
44.29,-4.238735,5.025905,0.01444368
44.3,-4.288976,4.993286,0.01438747
44.31,-4.338887,4.960099,0.01433204
44.32,-4.388463,4.926349,0.01427736
44.33,-4.437698,4.892036,0.01422345
44.34,-4.486586,4.857164,0.01417028
44.35,-4.535122,4.821734,0.01411786
44.36,-4.583301,4.785749,0.01406618
44.37,-4.631117,4.749212,0.01401523
44.38,-4.678564,4.712125,0.01396501
44.39,-4.725637,4.67449,0.01391551
44.4,-4.77233,4.636311,0.01386671
44.41,-4.818639,4.59759,0.01381863
44.42,-4.864557,4.558329,0.01377125
44.43,-4.910079,4.518533,0.01372456
44.44,-4.9552,4.478203,0.01367856
44.45,-4.999915,4.437342,0.01363325
44.46,-5.044218,4.395955,0.01358861
44.47,-5.088104,4.354043,0.01354464
44.48,-5.131568,4.31161,0.01350135
44.49,-5.174604,4.268659,0.01345871
44.5,-5.217208,4.225194,0.01341673
44.51,-5.259375,4.181217,0.01337541
44.52,-5.301099,4.136732,0.01333472
44.53,-5.342375,4.091743,0.01329468
44.54,-5.383198,4.046253,0.01325528
44.55,-5.423563,4.000265,0.01321651
44.56,-5.463466,3.953784,0.01317837
44.57,-5.502901,3.906812,0.01314084
44.58,-5.541863,3.859354,0.01310394
44.59,-5.580348,3.811414,0.01306765
44.6,-5.618351,3.762994,0.01303197
44.61,-5.655867,3.7141,0.01299689
44.62,-5.692892,3.664735,0.01296242
44.63,-5.72942,3.614902,0.01292853
44.64,-5.765447,3.564607,0.01289525
44.65,-5.800968,3.513853,0.01286255
44.66,-5.835979,3.462645,0.01283043
44.67,-5.870476,3.410986,0.0127989
44.68,-5.904454,3.358881,0.01276794
44.69,-5.937908,3.306334,0.01273755
44.7,-5.970834,3.253349,0.01270774
44.71,-6.003227,3.199932,0.01267849
44.72,-6.035084,3.146086,0.0126498
44.73,-6.066401,3.091816,0.01262168
44.74,-6.097172,3.037127,0.0125941
44.75,-6.127394,2.982023,0.01256709
44.76,-6.157062,2.926508,0.01254062
44.77,-6.186173,2.870589,0.01251469
44.78,-6.214723,2.814269,0.01248932
44.79,-6.242707,2.757553,0.01246448
44.8,-6.270122,2.700447,0.01244018
44.81,-6.296964,2.642954,0.01241641
44.82,-6.323228,2.585081,0.01239318
44.83,-6.348912,2.526832,0.01237048
44.84,-6.374011,2.468212,0.0123483
44.85,-6.398522,2.409226,0.01232665
44.86,-6.422441,2.34988,0.01230552
44.87,-6.445764,2.290178,0.01228492
44.88,-6.468489,2.230127,0.01226483
44.89,-6.490611,2.169731,0.01224525
44.9,-6.512127,2.108996,0.01222619
44.91,-6.533034,2.047926,0.01220764
44.92,-6.553329,1.986528,0.0121896
44.93,-6.573008,1.924808,0.01217207
44.94,-6.592067,1.862769,0.01215505
44.95,-6.610505,1.800419,0.01213852
44.96,-6.628318,1.737763,0.01212251
44.97,-6.645502,1.674806,0.01210699
44.98,-6.662055,1.611554,0.01209197
44.99,-6.677974,1.548013,0.01207745
45,-6.693256,1.484188,0.01206342
45.01,-6.707898,1.420086,0.01204989
45.02,-6.721897,1.355713,0.01203685
45.03,-6.735252,1.291073,0.01202431
45.04,-6.747959,1.226174,0.01201226
45.05,-6.760015,1.161021,0.01200069
45.06,-6.771418,1.09562,0.01198962
45.07,-6.782166,1.029977,0.01197903
45.08,-6.792256,0.9640984,0.01196894
45.09,-6.801687,0.8979903,0.01195933
45.1,-6.810455,0.8316587,0.0119502
45.11,-6.818558,0.7651099,0.01194156
45.12,-6.825995,0.6983501,0.0119334
45.13,-6.832763,0.6313855,0.01192573
45.14,-6.838861,0.5642224,0.01191854
45.15,-6.844285,0.4968673,0.01191184
45.16,-6.849036,0.4293263,0.01190561
45.17,-6.853109,0.361606,0.01189987
45.18,-6.856505,0.2937127,0.01189462
45.19,-6.859221,0.2256529,0.01188984
45.2,-6.861255,0.1574331,0.01188555
45.21,-6.862607,0.08905969,0.01188174
45.22,-6.863274,0.02053934,0.01187841
45.23,-6.863255,-0.04812144,0.01187556
45.24,-6.862548,-0.116916,0.0118732
45.25,-6.861153,-0.1858379,0.01187131
45.26,-6.859069,-0.2548802,0.01186991
45.27,-6.856293,-0.3240365,0.011869
45.28,-6.852825,-0.3933,0.01186857
45.29,-6.848664,-0.462664,0.01186862
45.3,-6.843809,-0.5321217,0.01186916
45.31,-6.838259,-0.6016664,0.01187018
45.32,-6.832013,-0.6712913,0.0118717
45.33,-6.82507,-0.7409895,0.01187369
45.34,-6.81743,-0.8107543,0.01187618
45.35,-6.809092,-0.8805789,0.01187916
45.36,-6.800056,-0.9504562,0.01188262
45.37,-6.790321,-1.02038,0.01188658
45.38,-6.779886,-1.090342,0.01189103
45.39,-6.768751,-1.160336,0.01189598
45.4,-6.756917,-1.230356,0.01190142
45.41,-6.744382,-1.300394,0.01190736
45.42,-6.731147,-1.370443,0.01191379
45.43,-6.717212,-1.440496,0.01192073
45.44,-6.702576,-1.510547,0.01192817
45.45,-6.687239,-1.580587,0.01193611
45.46,-6.671203,-1.650611,0.01194455
45.47,-6.654466,-1.720612,0.01195351
45.48,-6.63703,-1.790581,0.01196297
45.49,-6.618894,-1.860512,0.01197294
45.5,-6.600059,-1.930398,0.01198343
45.51,-6.580526,-2.000233,0.01199443
45.52,-6.560295,-2.070008,0.01200595
45.53,-6.539366,-2.139716,0.01201799
45.54,-6.517741,-2.209351,0.01203055
45.55,-6.49542,-2.278906,0.01204364
45.56,-6.472404,-2.348373,0.01205726
45.57,-6.448694,-2.417745,0.0120714
45.58,-6.424291,-2.487015,0.01208608
45.59,-6.399196,-2.556177,0.0121013
45.6,-6.37341,-2.625222,0.01211705
45.61,-6.346934,-2.694143,0.01213335
45.62,-6.31977,-2.762935,0.01215019
